name,metric,question_id,value
Unificate,faithfulness,0,0.5
Unificate,faithfulness,1,0.5
Unificate,faithfulness,2,1.0
Unificate,faithfulness,3,0.0
Unificate,faithfulness,4,0.0
Unificate,faithfulness,5,0.5
Unificate,faithfulness,6,0.5
Unificate,faithfulness,7,0.5
Unificate,faithfulness,8,0.3333333333333333
Unificate,faithfulness,9,1.0
Unificate,faithfulness,10,0.0
Unificate,faithfulness,11,0.0
Unificate,faithfulness,12,0.6666666666666666
Unificate,faithfulness,13,1.0
Unificate,faithfulness,14,0.3333333333333333
Unificate,faithfulness,15,1.0
Unificate,faithfulness,16,0.75
Unificate,faithfulness,17,0.3333333333333333
Unificate,faithfulness,18,0.0
Unificate,faithfulness,19,1.0
Unificate,faithfulness,20,1.0
Unificate,faithfulness,21,1.0
Unificate,faithfulness,22,0.0
Unificate,faithfulness,23,1.0
Unificate,faithfulness,24,0.0
Unificate,faithfulness,25,0.75
Unificate,faithfulness,26,0.0
Unificate,faithfulness,27,1.0
Unificate,faithfulness,28,1.0
Unificate,faithfulness,29,1.0
Unificate,faithfulness,30,0.0
Unificate,faithfulness,31,0.25
Unificate,faithfulness,32,0.0
Unificate,faithfulness,33,0.6666666666666666
Unificate,faithfulness,34,1.0
Unificate,faithfulness,35,0.0
Unificate,faithfulness,36,0.3333333333333333
Unificate,faithfulness,37,1.0
Unificate,faithfulness,38,0.3333333333333333
Unificate,faithfulness,39,1.0
Unificate,faithfulness,40,0.8
Unificate,faithfulness,41,0.6
Unificate,faithfulness,42,0.7142857142857143
Unificate,faithfulness,43,0.8333333333333334
Unificate,faithfulness,44,0.5
Unificate,faithfulness,45,1.0
Unificate,faithfulness,46,0.2
Unificate,faithfulness,47,0.0
Unificate,faithfulness,48,0.5
Unificate,faithfulness,49,0.5
Unificate,faithfulness,50,0.6
Unificate,faithfulness,51,0.3333333333333333
Unificate,faithfulness,52,1.0
Unificate,faithfulness,53,0.5
Unificate,faithfulness,54,0.6666666666666666
Unificate,faithfulness,55,1.0
Unificate,faithfulness,56,0.5
Unificate,faithfulness,57,0.5
Unificate,faithfulness,58,0.0
Unificate,faithfulness,59,0.0
Unificate,faithfulness,60,0.0
Unificate,faithfulness,61,0.0
Unificate,faithfulness,62,0.5
Unificate,faithfulness,63,0.8571428571428571
Unificate,faithfulness,64,0.0
Unificate,faithfulness,65,1.0
Unificate,faithfulness,66,1.0
Unificate,faithfulness,67,0.5
Unificate,faithfulness,68,0.0
Unificate,faithfulness,69,0.0
Unificate,faithfulness,70,1.0
Unificate,faithfulness,71,1.0
Unificate,faithfulness,72,0.5
Unificate,faithfulness,73,0.0
Unificate,faithfulness,74,0.5
Unificate,faithfulness,75,0.0
Unificate,faithfulness,76,0.0
Unificate,faithfulness,77,1.0
Unificate,faithfulness,78,0.0
Unificate,faithfulness,79,0.0
Unificate,faithfulness,80,0.5
Unificate,faithfulness,81,0.5
Unificate,faithfulness,82,0.0
Unificate,faithfulness,83,0.5
Unificate,faithfulness,84,0.5
Unificate,faithfulness,85,0.0
Unificate,faithfulness,86,0.0
Unificate,faithfulness,87,0.5
Unificate,faithfulness,88,0.0
Unificate,faithfulness,89,1.0
Unificate,faithfulness,90,0.6666666666666666
Unificate,faithfulness,91,1.0
Unificate,faithfulness,92,0.0
Unificate,faithfulness,93,0.0
Unificate,faithfulness,94,0.0
Unificate,faithfulness,95,0.6666666666666666
Unificate,faithfulness,96,0.0
Unificate,faithfulness,97,0.6666666666666666
Unificate,faithfulness,98,0.3333333333333333
Unificate,faithfulness,99,0.6666666666666666
Unificate,answer_relevancy,0,0.0
Unificate,answer_relevancy,1,0.8748412056854852
Unificate,answer_relevancy,2,0.8781047712088089
Unificate,answer_relevancy,3,0.0
Unificate,answer_relevancy,4,0.0
Unificate,answer_relevancy,5,0.0
Unificate,answer_relevancy,6,0.9134128840131344
Unificate,answer_relevancy,7,0.0
Unificate,answer_relevancy,8,0.0
Unificate,answer_relevancy,9,0.0
Unificate,answer_relevancy,10,0.0
Unificate,answer_relevancy,11,0.0
Unificate,answer_relevancy,12,0.0
Unificate,answer_relevancy,13,0.9448200896208824
Unificate,answer_relevancy,14,0.0
Unificate,answer_relevancy,15,0.9757158880211262
Unificate,answer_relevancy,16,0.995448529020816
Unificate,answer_relevancy,17,0.0
Unificate,answer_relevancy,18,0.0
Unificate,answer_relevancy,19,0.9657812677533507
Unificate,answer_relevancy,20,0.0
Unificate,answer_relevancy,21,0.9494892322662376
Unificate,answer_relevancy,22,0.9270756266389362
Unificate,answer_relevancy,23,0.8575408966340438
Unificate,answer_relevancy,24,0.0
Unificate,answer_relevancy,25,0.0
Unificate,answer_relevancy,26,0.0
Unificate,answer_relevancy,27,0.0
Unificate,answer_relevancy,28,0.0
Unificate,answer_relevancy,29,0.0
Unificate,answer_relevancy,30,0.0
Unificate,answer_relevancy,31,0.0
Unificate,answer_relevancy,32,0.0
Unificate,answer_relevancy,33,0.0
Unificate,answer_relevancy,34,0.0
Unificate,answer_relevancy,35,0.0
Unificate,answer_relevancy,36,0.0
Unificate,answer_relevancy,37,0.0
Unificate,answer_relevancy,38,0.0
Unificate,answer_relevancy,39,0.0
Unificate,answer_relevancy,40,0.9718749644979349
Unificate,answer_relevancy,41,0.0
Unificate,answer_relevancy,42,0.9999363618329644
Unificate,answer_relevancy,43,0.9790121458875753
Unificate,answer_relevancy,44,0.9227512425394768
Unificate,answer_relevancy,45,0.5153783920144971
Unificate,answer_relevancy,46,0.0
Unificate,answer_relevancy,47,0.0
Unificate,answer_relevancy,48,0.755153579363319
Unificate,answer_relevancy,49,0.2964006570523398
Unificate,answer_relevancy,50,0.9999287492305463
Unificate,answer_relevancy,51,0.0
Unificate,answer_relevancy,52,0.9866442701413675
Unificate,answer_relevancy,53,0.0
Unificate,answer_relevancy,54,0.0
Unificate,answer_relevancy,55,0.9515995994465515
Unificate,answer_relevancy,56,0.9077836644397967
Unificate,answer_relevancy,57,0.9472146156957345
Unificate,answer_relevancy,58,0.23050297654118246
Unificate,answer_relevancy,59,0.0
Unificate,answer_relevancy,60,0.0
Unificate,answer_relevancy,61,0.0
Unificate,answer_relevancy,62,0.8851454801625387
Unificate,answer_relevancy,63,0.36133873667456756
Unificate,answer_relevancy,64,0.0
Unificate,answer_relevancy,65,0.0
Unificate,answer_relevancy,66,0.8262479823118859
Unificate,answer_relevancy,67,0.8770992867816796
Unificate,answer_relevancy,68,0.8899168256374663
Unificate,answer_relevancy,69,0.8045375442190131
Unificate,answer_relevancy,70,0.0
Unificate,answer_relevancy,71,0.9234131150179149
Unificate,answer_relevancy,72,0.0
Unificate,answer_relevancy,73,0.0
Unificate,answer_relevancy,74,0.0
Unificate,answer_relevancy,75,0.0
Unificate,answer_relevancy,76,0.0
Unificate,answer_relevancy,77,0.9183187818779471
Unificate,answer_relevancy,78,0.0
Unificate,answer_relevancy,79,0.0
Unificate,answer_relevancy,80,0.0
Unificate,answer_relevancy,81,0.0
