name,metric,question_id,value
unificate,faithfulness,0,1.0
unificate,faithfulness,1,0.0
unificate,faithfulness,2,0.25
unificate,faithfulness,3,0.0
unificate,faithfulness,4,1.0
unificate,faithfulness,5,0.5
unificate,faithfulness,6,0.0
unificate,faithfulness,7,0.3333333333333333
unificate,faithfulness,8,1.0
unificate,faithfulness,9,1.0
unificate,faithfulness,10,1.0
unificate,faithfulness,11,1.0
unificate,faithfulness,12,0.6666666666666666
unificate,faithfulness,13,0.3333333333333333
unificate,faithfulness,14,0.5
unificate,faithfulness,15,0.5
unificate,faithfulness,16,0.5
unificate,faithfulness,17,0.6666666666666666
unificate,faithfulness,18,0.6666666666666666
unificate,faithfulness,19,1.0
unificate,faithfulness,20,0.0
unificate,faithfulness,21,1.0
unificate,faithfulness,22,1.0
unificate,faithfulness,23,0.75
unificate,faithfulness,24,1.0
unificate,faithfulness,25,0.5
unificate,faithfulness,26,0.0
unificate,faithfulness,27,0.0
unificate,faithfulness,28,0.0
unificate,faithfulness,29,0.3333333333333333
unificate,faithfulness,30,0.6666666666666666
unificate,faithfulness,31,0.3333333333333333
unificate,faithfulness,32,0.3333333333333333
unificate,faithfulness,33,0.6666666666666666
unificate,faithfulness,34,0.6666666666666666
unificate,faithfulness,35,0.5
unificate,faithfulness,36,0.3333333333333333
unificate,faithfulness,37,0.5
unificate,faithfulness,38,1.0
unificate,faithfulness,39,1.0
unificate,faithfulness,40,1.0
unificate,faithfulness,41,1.0
unificate,faithfulness,42,1.0
unificate,faithfulness,43,0.8
unificate,faithfulness,44,1.0
unificate,faithfulness,45,1.0
unificate,faithfulness,46,0.3333333333333333
unificate,faithfulness,47,0.3333333333333333
unificate,faithfulness,48,0.5
unificate,faithfulness,49,0.5
unificate,faithfulness,50,0.6666666666666666
unificate,faithfulness,51,0.3333333333333333
unificate,faithfulness,52,0.6666666666666666
unificate,faithfulness,53,1.0
unificate,faithfulness,54,1.0
unificate,faithfulness,55,1.0
unificate,faithfulness,56,0.0
unificate,faithfulness,57,0.0
unificate,faithfulness,58,0.6666666666666666
unificate,faithfulness,59,0.3333333333333333
unificate,faithfulness,60,0.6666666666666666
unificate,faithfulness,61,0.6666666666666666
unificate,faithfulness,62,1.0
unificate,faithfulness,63,1.0
unificate,faithfulness,64,0.3333333333333333
unificate,faithfulness,65,0.5
unificate,faithfulness,66,1.0
unificate,faithfulness,67,0.6666666666666666
unificate,faithfulness,68,0.5
unificate,faithfulness,69,0.5
unificate,faithfulness,70,1.0
unificate,faithfulness,71,0.8333333333333334
unificate,faithfulness,72,0.25
unificate,faithfulness,73,0.5
unificate,faithfulness,74,0.3333333333333333
unificate,faithfulness,75,0.6666666666666666
unificate,faithfulness,76,0.8
unificate,faithfulness,77,1.0
unificate,faithfulness,78,1.0
unificate,faithfulness,79,1.0
unificate,faithfulness,80,0.0
unificate,faithfulness,81,1.0
unificate,faithfulness,82,1.0
unificate,faithfulness,83,0.5
unificate,faithfulness,84,0.3333333333333333
unificate,faithfulness,85,0.0
unificate,faithfulness,86,1.0
unificate,faithfulness,87,0.3333333333333333
unificate,faithfulness,88,1.0
unificate,faithfulness,89,0.6666666666666666
unificate,faithfulness,90,0.6666666666666666
unificate,faithfulness,91,0.0
unificate,faithfulness,92,0.6666666666666666
unificate,faithfulness,93,1.0
unificate,faithfulness,94,1.0
unificate,faithfulness,95,1.0
unificate,faithfulness,96,0.0
unificate,faithfulness,97,1.0
unificate,faithfulness,98,1.0
unificate,faithfulness,99,1.0
unificate,answer_relevancy,0,0.9188516750854879
unificate,answer_relevancy,1,0.7553409204969425
unificate,answer_relevancy,2,0.9637930789374991
unificate,answer_relevancy,3,-0.0
unificate,answer_relevancy,4,0.6268780483163839
unificate,answer_relevancy,5,0.0
unificate,answer_relevancy,6,0.7553409204969425
unificate,answer_relevancy,7,0.8688532140373645
unificate,answer_relevancy,8,0.8711829966259187
unificate,answer_relevancy,9,0.7697554338495337
unificate,answer_relevancy,10,0.9635452246318361
unificate,answer_relevancy,11,0.38221918564067553
unificate,answer_relevancy,12,0.8140608392088117
unificate,answer_relevancy,13,0.9835921509196751
unificate,answer_relevancy,14,0.6619292897726567
unificate,answer_relevancy,15,0.964945482637224
unificate,answer_relevancy,16,0.8983965974418343
unificate,answer_relevancy,17,0.983343502015915
unificate,answer_relevancy,18,0.6977439205705771
unificate,answer_relevancy,19,0.7560499798595638
unificate,answer_relevancy,20,-0.0
unificate,answer_relevancy,21,0.9439057730076921
unificate,answer_relevancy,22,0.8669509049325211
unificate,answer_relevancy,24,0.7601393241722586
unificate,answer_relevancy,25,0.9185346327530274
unificate,answer_relevancy,26,0.0
unificate,answer_relevancy,27,0.0
unificate,answer_relevancy,28,0.0
unificate,answer_relevancy,29,0.0
unificate,answer_relevancy,30,0.4170527570357736
unificate,answer_relevancy,31,0.0
unificate,answer_relevancy,32,0.0
unificate,answer_relevancy,33,0.6279679033910147
unificate,answer_relevancy,34,0.0
unificate,answer_relevancy,35,0.8455422325465451
unificate,answer_relevancy,36,0.0
unificate,answer_relevancy,37,0.8703946086516495
unificate,answer_relevancy,38,0.9820437088294924
unificate,answer_relevancy,39,0.999987827478705
unificate,answer_relevancy,40,0.994248848588187
unificate,answer_relevancy,41,0.8624189495907574
unificate,answer_relevancy,42,0.565724188265236
unificate,answer_relevancy,43,0.9999823275481664
unificate,answer_relevancy,44,0.9275581169054425
unificate,answer_relevancy,45,0.821963800626369
unificate,answer_relevancy,46,0.9704733902297695
unificate,answer_relevancy,47,0.0
unificate,answer_relevancy,48,0.0
unificate,answer_relevancy,49,0.8620354883735528
unificate,answer_relevancy,50,0.8158844143306329
unificate,answer_relevancy,51,0.0
unificate,answer_relevancy,52,0.9168359711155457
unificate,answer_relevancy,53,0.8532354768776247
unificate,answer_relevancy,54,0.8036634700725362
unificate,answer_relevancy,55,0.941608609609383
unificate,answer_relevancy,56,0.0
unificate,answer_relevancy,57,0.0
unificate,answer_relevancy,58,0.9891276848855931
unificate,answer_relevancy,59,0.0
unificate,answer_relevancy,60,0.8863353560601471
unificate,answer_relevancy,61,0.0
unificate,answer_relevancy,62,0.9688912286516658
unificate,answer_relevancy,63,0.9597163446599688
unificate,answer_relevancy,64,0.9899920675500966
unificate,answer_relevancy,65,0.8977684271137655
unificate,answer_relevancy,66,0.6322193461944869
unificate,answer_relevancy,67,0.5412225966396571
unificate,answer_relevancy,68,0.0
unificate,answer_relevancy,69,0.9075713372493324
unificate,answer_relevancy,70,0.8764986169368375
unificate,answer_relevancy,71,0.6428875257133102
unificate,answer_relevancy,72,0.9672989181578316
unificate,answer_relevancy,73,0.0
unificate,answer_relevancy,74,0.9778119740061654
unificate,answer_relevancy,75,0.0
unificate,answer_relevancy,76,0.36575329580432575
unificate,answer_relevancy,77,0.9997347390180279
unificate,answer_relevancy,78,0.9884576611392558
unificate,answer_relevancy,79,0.9575579353074607
unificate,answer_relevancy,80,0.0
unificate,answer_relevancy,81,0.9959513627634627
unificate,answer_relevancy,82,0.44091025757842434
unificate,answer_relevancy,83,0.9519920953061719
unificate,answer_relevancy,84,0.0
unificate,answer_relevancy,85,0.0
unificate,answer_relevancy,86,0.8739113477690991
unificate,answer_relevancy,87,0.9621348762815255
unificate,answer_relevancy,88,0.8890895485721223
unificate,answer_relevancy,89,0.8723293588024778
unificate,answer_relevancy,90,0.8315663783667201
unificate,answer_relevancy,91,0.0
unificate,answer_relevancy,92,0.8626769872762091
unificate,answer_relevancy,93,0.779144979781169
unificate,answer_relevancy,94,0.8866190231481709
unificate,answer_relevancy,95,0.9164637948958104
unificate,answer_relevancy,96,-0.0
unificate,answer_relevancy,97,0.847371564330614
unificate,answer_relevancy,98,0.8515072049904667
unificate,answer_relevancy,99,0.8682961558539315
unificate,context_recall,0,1.0
unificate,context_recall,1,0.9285714285714286
unificate,context_recall,2,1.0
unificate,context_recall,3,1.0
unificate,context_recall,5,1.0
unificate,context_recall,6,0.9285714285714286
unificate,context_recall,7,1.0
unificate,context_recall,8,1.0
unificate,context_recall,9,1.0
unificate,context_recall,10,1.0
unificate,context_recall,11,0.8888888888888888
unificate,context_recall,12,1.0
unificate,context_recall,13,0.5
unificate,context_recall,14,1.0
unificate,context_recall,16,1.0
unificate,context_recall,17,1.0
unificate,context_recall,18,1.0
unificate,context_recall,19,0.0
unificate,context_recall,20,1.0
unificate,context_recall,21,1.0
unificate,context_recall,22,1.0
unificate,context_recall,23,0.0
unificate,context_recall,25,1.0
unificate,context_recall,26,1.0
unificate,context_recall,27,0.0
unificate,context_recall,28,1.0
unificate,context_recall,29,0.9285714285714286
unificate,context_recall,30,0.6666666666666666
unificate,context_recall,31,0.5
unificate,context_recall,32,0.0
unificate,context_recall,33,0.0
unificate,context_recall,34,1.0
unificate,context_recall,35,1.0
unificate,context_recall,36,1.0
unificate,context_recall,37,0.9
unificate,context_recall,38,0.2
unificate,context_recall,39,1.0
unificate,context_recall,40,0.75
unificate,context_recall,41,0.0
unificate,context_recall,42,0.75
unificate,context_recall,43,0.5
unificate,context_recall,44,1.0
unificate,context_recall,45,1.0
unificate,context_recall,46,0.3333333333333333
unificate,context_recall,47,1.0
unificate,context_recall,48,1.0
unificate,context_recall,49,0.0
unificate,context_recall,51,1.0
unificate,context_recall,52,1.0
unificate,context_recall,53,1.0
unificate,context_recall,54,0.8333333333333334
unificate,context_recall,55,0.8333333333333334
unificate,context_recall,56,1.0
unificate,context_recall,57,1.0
unificate,context_recall,58,1.0
unificate,context_recall,59,1.0
unificate,context_recall,60,0.0
unificate,context_recall,61,1.0
unificate,context_recall,62,1.0
unificate,context_recall,63,1.0
unificate,context_recall,64,0.75
unificate,context_recall,65,1.0
unificate,context_recall,66,1.0
unificate,context_recall,67,1.0
unificate,context_recall,68,1.0
unificate,context_recall,69,0.0
unificate,context_recall,70,1.0
unificate,context_recall,71,0.75
unificate,context_recall,72,1.0
unificate,context_recall,73,0.0
unificate,context_recall,74,1.0
unificate,context_recall,75,0.8888888888888888
unificate,context_recall,76,1.0
unificate,context_recall,77,1.0
unificate,context_recall,78,0.75
unificate,context_recall,79,1.0
unificate,context_recall,80,0.5
unificate,context_recall,81,1.0
unificate,context_recall,82,1.0
unificate,context_recall,83,1.0
unificate,context_recall,84,0.5
unificate,context_recall,85,0.3333333333333333
unificate,context_recall,86,0.0
unificate,context_recall,87,1.0
unificate,context_recall,88,1.0
unificate,context_recall,89,0.25
unificate,context_recall,90,0.0
unificate,context_recall,91,0.9090909090909091
unificate,context_recall,92,0.0
unificate,context_recall,93,1.0
unificate,context_recall,95,1.0
