name,metric,question_id,value
0.3,faithfulness,0,0.0
0.3,faithfulness,2,0.3333333333333333
0.3,faithfulness,3,1.0
0.3,faithfulness,4,1.0
0.3,faithfulness,5,0.75
0.3,faithfulness,6,0.75
0.3,faithfulness,7,0.6
0.3,faithfulness,8,1.0
0.3,faithfulness,9,1.0
0.3,faithfulness,10,1.0
0.3,faithfulness,11,0.4
0.3,faithfulness,12,0.5
0.3,faithfulness,13,0.3333333333333333
0.3,faithfulness,14,1.0
0.3,faithfulness,15,1.0
0.3,faithfulness,16,1.0
0.3,faithfulness,17,0.5
0.3,faithfulness,18,0.5
0.3,faithfulness,19,0.0
0.3,faithfulness,20,1.0
0.3,faithfulness,21,1.0
0.3,faithfulness,22,0.0
0.3,faithfulness,23,0.3333333333333333
0.3,faithfulness,24,1.0
0.3,faithfulness,25,0.75
0.3,faithfulness,26,0.75
0.3,faithfulness,27,0.0
0.3,faithfulness,28,1.0
0.3,faithfulness,29,0.3333333333333333
0.3,answer_relevancy,0,0.0
0.3,answer_relevancy,1,0.9391428942975182
0.3,answer_relevancy,2,0.8815789802381051
0.3,answer_relevancy,3,0.9999191379564555
0.3,answer_relevancy,4,0.9772304409582578
0.3,answer_relevancy,5,0.852805586985053
0.3,answer_relevancy,6,0.8866148342533475
0.3,answer_relevancy,7,0.5243572794733279
0.3,answer_relevancy,8,0.9676122391137985
0.3,answer_relevancy,10,0.0
0.3,answer_relevancy,11,0.8276949310413436
0.3,answer_relevancy,12,0.9231035120560994
0.3,answer_relevancy,13,0.9448200896208824
0.3,answer_relevancy,14,0.9617052144769452
0.3,answer_relevancy,15,0.9797365374311339
0.3,answer_relevancy,16,0.7095632979329377
0.3,answer_relevancy,17,-0.0
0.3,answer_relevancy,18,0.0
0.3,answer_relevancy,19,0.0
0.3,answer_relevancy,20,0.15605414975644336
0.3,answer_relevancy,21,0.9232778550404598
0.3,answer_relevancy,22,0.0
0.3,answer_relevancy,23,0.0
0.3,answer_relevancy,24,0.4625594101253421
0.3,answer_relevancy,25,0.9341776001026388
0.3,answer_relevancy,26,0.0
0.3,answer_relevancy,27,0.0
0.3,answer_relevancy,28,0.15584863557826426
0.3,answer_relevancy,29,0.0
0.3,context_recall,0,0.0
0.3,context_recall,1,1.0
0.3,context_recall,2,1.0
0.3,context_recall,3,1.0
0.3,context_recall,4,1.0
0.3,context_recall,5,0.8
0.3,context_recall,6,1.0
0.3,context_recall,7,1.0
0.3,context_recall,8,1.0
0.3,context_recall,9,1.0
0.3,context_recall,10,1.0
0.3,context_recall,11,0.0
0.3,context_recall,12,1.0
0.3,context_recall,13,1.0
0.3,context_recall,14,1.0
0.3,context_recall,15,0.6666666666666666
0.3,context_recall,16,1.0
0.3,context_recall,17,0.0
0.3,context_recall,18,1.0
0.3,context_recall,19,0.75
0.3,context_recall,20,1.0
0.3,context_recall,21,1.0
0.3,context_recall,22,1.0
0.3,context_recall,23,0.0
0.3,context_recall,24,0.5
0.3,context_recall,25,1.0
0.3,context_recall,26,1.0
0.3,context_recall,27,0.0
0.3,context_recall,28,1.0
0.3,context_recall,29,0.0
0.3,context_precision,0,0.8874999999778125
0.3,context_precision,1,0.9626543209769582
0.3,context_precision,2,0.09999999999
0.3,context_precision,3,0.99999999999
0.3,context_precision,4,0.99999999999
0.3,context_precision,5,0.99999999999
0.3,context_precision,6,0.9626543209769582
0.3,context_precision,7,0.99999999999
0.3,context_precision,8,0.99999999999
0.3,context_precision,9,0.4190476190392381
0.3,context_precision,10,0.99999999999
0.3,context_precision,11,0.5527777777639584
0.3,context_precision,12,0.9467813051041186
0.3,context_precision,13,0.9626543209769582
0.3,context_precision,14,0.678703703692392
0.3,context_precision,15,0.8951388888776997
0.3,context_precision,16,0.99999999999
0.3,context_precision,17,0.5771825396729199
0.3,context_precision,18,0.99999999999
0.3,context_precision,19,0.8599999999828
0.3,context_precision,20,0.7888888888731111
0.3,context_precision,21,0.99999999999
0.3,context_precision,22,0.9472222222103819
0.3,context_precision,23,0.9749999999878125
0.3,context_precision,24,0.9593749999880078
0.3,context_precision,25,0.99999999999
0.3,context_precision,26,0.7758503401249709
0.3,context_precision,27,0.9467813051041186
0.3,context_precision,28,0.09999999999
0.3,context_precision,29,0.21111111110055555
