name,metric,question_id,value
Threshold,faithfulness,0,0.0
Threshold,faithfulness,1,0.0
Threshold,faithfulness,2,1.0
Threshold,faithfulness,3,0.0
Threshold,faithfulness,4,0.0
Threshold,faithfulness,5,0.0
Threshold,faithfulness,6,0.0
Threshold,faithfulness,7,1.0
Threshold,faithfulness,8,0.4
Threshold,faithfulness,9,1.0
Threshold,faithfulness,10,1.0
Threshold,faithfulness,11,0.0
Threshold,faithfulness,12,1.0
Threshold,faithfulness,13,0.7142857142857143
Threshold,faithfulness,14,0.2857142857142857
Threshold,faithfulness,15,1.0
Threshold,faithfulness,16,0.5
Threshold,faithfulness,17,0.0
Threshold,faithfulness,18,0.75
Threshold,faithfulness,19,1.0
Threshold,faithfulness,20,0.3333333333333333
Threshold,faithfulness,21,0.2
Threshold,faithfulness,22,0.0
Threshold,faithfulness,23,0.5
Threshold,faithfulness,24,1.0
Threshold,faithfulness,25,0.6666666666666666
Threshold,faithfulness,26,0.5
Threshold,faithfulness,27,0.0
Threshold,faithfulness,28,1.0
Threshold,faithfulness,29,0.3333333333333333
Threshold,faithfulness,30,0.3333333333333333
Threshold,faithfulness,31,0.8
Threshold,faithfulness,32,0.0
Threshold,faithfulness,33,0.3333333333333333
Threshold,faithfulness,34,0.4
Threshold,faithfulness,35,0.6666666666666666
Threshold,faithfulness,36,0.3333333333333333
Threshold,faithfulness,37,0.5
Threshold,faithfulness,38,1.0
Threshold,faithfulness,39,1.0
Threshold,faithfulness,40,0.75
Threshold,faithfulness,41,0.75
Threshold,faithfulness,42,0.3333333333333333
Threshold,faithfulness,43,0.0
Threshold,faithfulness,44,0.0
Threshold,faithfulness,45,0.75
Threshold,faithfulness,46,0.7777777777777778
Threshold,faithfulness,47,1.0
Threshold,faithfulness,48,0.0
Threshold,faithfulness,49,0.5
Threshold,faithfulness,50,0.3333333333333333
Threshold,faithfulness,51,0.6
Threshold,faithfulness,52,0.6666666666666666
Threshold,faithfulness,53,0.6666666666666666
Threshold,faithfulness,54,0.0
Threshold,faithfulness,55,0.0
Threshold,faithfulness,56,0.5
Threshold,faithfulness,57,0.5
Threshold,faithfulness,58,0.3333333333333333
Threshold,faithfulness,59,0.6
Threshold,faithfulness,60,0.3333333333333333
Threshold,faithfulness,61,1.0
Threshold,faithfulness,62,0.25
Threshold,faithfulness,63,0.75
Threshold,faithfulness,64,0.0
Threshold,faithfulness,65,0.5
Threshold,faithfulness,66,1.0
Threshold,faithfulness,67,0.0
Threshold,faithfulness,68,1.0
Threshold,faithfulness,69,0.6666666666666666
Threshold,faithfulness,70,1.0
Threshold,faithfulness,71,0.5714285714285714
Threshold,faithfulness,72,0.8571428571428571
Threshold,faithfulness,73,0.0
Threshold,faithfulness,74,0.75
Threshold,faithfulness,75,0.0
Threshold,faithfulness,76,0.5
Threshold,faithfulness,77,0.0
Threshold,faithfulness,78,0.3333333333333333
Threshold,faithfulness,79,0.0
Threshold,faithfulness,80,0.5
Threshold,faithfulness,81,0.0
Threshold,faithfulness,82,0.3333333333333333
Threshold,faithfulness,83,0.8
Threshold,faithfulness,84,0.3333333333333333
Threshold,faithfulness,85,0.25
Threshold,faithfulness,86,0.25
Threshold,faithfulness,87,0.0
Threshold,faithfulness,88,0.4
Threshold,faithfulness,89,0.25
Threshold,faithfulness,90,0.5
Threshold,faithfulness,91,0.75
Threshold,faithfulness,92,0.0
Threshold,faithfulness,93,0.25
Threshold,faithfulness,94,0.5
Threshold,faithfulness,95,0.0
Threshold,faithfulness,96,0.75
Threshold,faithfulness,97,0.25
Threshold,faithfulness,98,0.5
Threshold,faithfulness,99,0.4
Threshold,answer_relevancy,0,-0.0
Threshold,answer_relevancy,1,0.0
Threshold,answer_relevancy,2,0.8890266851846936
Threshold,answer_relevancy,3,0.0
Threshold,answer_relevancy,4,0.0
Threshold,answer_relevancy,5,0.0
Threshold,answer_relevancy,6,0.0
Threshold,answer_relevancy,7,0.5944241993379743
Threshold,answer_relevancy,8,0.9971542378062513
Threshold,answer_relevancy,9,0.6523029098509507
Threshold,answer_relevancy,10,0.0
Threshold,answer_relevancy,11,0.20726530366695597
Threshold,answer_relevancy,12,0.7842277098386033
Threshold,answer_relevancy,13,0.2597209846945257
Threshold,answer_relevancy,14,0.7863695067758708
Threshold,answer_relevancy,15,0.9326227708942891
Threshold,answer_relevancy,16,0.9532883293075999
Threshold,answer_relevancy,17,0.0
Threshold,answer_relevancy,18,0.7428958642848591
Threshold,answer_relevancy,19,0.9691354334181659
Threshold,answer_relevancy,20,0.22803143055108532
Threshold,answer_relevancy,21,0.771933240033091
Threshold,answer_relevancy,22,0.8954793681227177
