name,metric,question_id,value
Delete,faithfulness,1,1.0
Delete,faithfulness,2,0.5
Delete,faithfulness,3,1.0
Delete,faithfulness,4,1.0
Delete,faithfulness,5,1.0
Delete,faithfulness,6,1.0
Delete,faithfulness,7,1.0
Delete,faithfulness,8,0.6666666666666666
Delete,faithfulness,9,0.5
Delete,faithfulness,10,1.0
Delete,faithfulness,11,0.0
Delete,faithfulness,12,1.0
Delete,faithfulness,13,0.9
Delete,faithfulness,14,0.8571428571428571
Delete,faithfulness,15,0.25
Delete,faithfulness,16,0.5714285714285714
Delete,faithfulness,17,1.0
Delete,faithfulness,18,0.4
Delete,faithfulness,19,1.0
Delete,faithfulness,20,0.4
Delete,faithfulness,21,1.0
Delete,faithfulness,22,0.0
Delete,faithfulness,23,0.0
Delete,faithfulness,24,0.6
Delete,faithfulness,25,0.6666666666666666
Delete,faithfulness,26,0.25
Delete,faithfulness,27,0.6
Delete,faithfulness,28,0.3333333333333333
Delete,faithfulness,29,0.3333333333333333
Delete,faithfulness,30,1.0
Delete,faithfulness,31,0.5
Delete,faithfulness,32,1.0
Delete,faithfulness,33,0.8333333333333334
Delete,faithfulness,34,1.0
Delete,faithfulness,35,1.0
Delete,faithfulness,36,1.0
Delete,faithfulness,37,0.0
Delete,faithfulness,38,1.0
Delete,faithfulness,39,1.0
Delete,faithfulness,40,1.0
Delete,faithfulness,41,1.0
Delete,faithfulness,42,1.0
Delete,faithfulness,43,1.0
Delete,faithfulness,44,0.0
Delete,faithfulness,45,1.0
Delete,faithfulness,46,0.8
Delete,faithfulness,47,0.6666666666666666
Delete,faithfulness,48,1.0
Delete,faithfulness,49,0.0
Delete,faithfulness,50,0.3333333333333333
Delete,faithfulness,51,0.6666666666666666
Delete,faithfulness,52,0.8888888888888888
Delete,faithfulness,53,0.5
Delete,faithfulness,54,1.0
Delete,faithfulness,55,1.0
Delete,faithfulness,57,0.5
Delete,faithfulness,58,0.0
Delete,faithfulness,59,0.6666666666666666
Delete,faithfulness,60,1.0
Delete,faithfulness,61,0.0
Delete,faithfulness,62,0.3333333333333333
Delete,faithfulness,63,0.6666666666666666
Delete,faithfulness,64,0.0
Delete,faithfulness,65,0.0
Delete,faithfulness,66,0.5
Delete,faithfulness,67,0.6666666666666666
Delete,faithfulness,68,1.0
Delete,faithfulness,69,0.6666666666666666
Delete,faithfulness,70,1.0
Delete,faithfulness,71,0.3333333333333333
Delete,faithfulness,72,0.2
Delete,faithfulness,73,0.8
Delete,faithfulness,74,0.8
Delete,faithfulness,75,0.5
Delete,faithfulness,76,1.0
Delete,faithfulness,77,0.25
Delete,faithfulness,78,1.0
Delete,faithfulness,79,1.0
Delete,faithfulness,80,0.5
Delete,faithfulness,81,1.0
Delete,faithfulness,82,1.0
Delete,faithfulness,83,1.0
Delete,faithfulness,84,1.0
Delete,faithfulness,85,1.0
Delete,faithfulness,86,1.0
Delete,faithfulness,87,0.0
Delete,faithfulness,88,0.6
Delete,faithfulness,89,1.0
Delete,faithfulness,90,0.0
Delete,faithfulness,91,1.0
Delete,faithfulness,92,0.3333333333333333
Delete,faithfulness,93,0.2
Delete,faithfulness,94,1.0
Delete,faithfulness,95,0.5
Delete,faithfulness,96,0.8
Delete,faithfulness,97,0.75
Delete,faithfulness,98,0.5
Delete,faithfulness,99,0.5
Delete,answer_relevancy,0,0.6676060091038171
Delete,answer_relevancy,1,0.9331394378366461
Delete,answer_relevancy,2,0.0
Delete,answer_relevancy,3,0.9999191379564555
Delete,answer_relevancy,4,0.958595701299212
Delete,answer_relevancy,5,0.8528670432806731
Delete,answer_relevancy,6,0.8866148342533475
Delete,answer_relevancy,7,0.7510383910416295
Delete,answer_relevancy,8,0.9304219865135108
Delete,answer_relevancy,9,0.6887706445222945
Delete,answer_relevancy,10,0.9690124092560204
Delete,answer_relevancy,11,0.0
Delete,answer_relevancy,12,0.7062497592533948
Delete,answer_relevancy,13,0.8704790439413633
Delete,answer_relevancy,14,0.5849933927773541
Delete,answer_relevancy,15,0.5213385061834538
Delete,answer_relevancy,16,0.38573394327649524
Delete,answer_relevancy,17,-0.0
